_id,couponUsed,customer.age,customer.email,customer.gender,customer.satisfaction,items,purchaseMethod,saleDate,storeLocation
5bd761deae323e45a93ce14a,false,58,venew@sanu.pa,M,4,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""11.74""},""quantity"":10},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""46.27""},""quantity"":3},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""19.37""},""quantity"":1},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""44.93""},""quantity"":1},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""31.73""},""quantity"":2},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""820.2""},""quantity"":5},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""15.66""},""quantity"":2},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""33.45""},""quantity"":5},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""28.46""},""quantity"":4},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""15.32""},""quantity"":3}]",In store,2015-07-22T06:34:36.923Z,Denver
5bd761deae323e45a93ce14b,true,38,finmacwiz@kicedap.fk,M,4,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""20.28""},""quantity"":3},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""9.79""},""quantity"":2},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""14.98""},""quantity"":5},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""23.95""},""quantity"":7},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""17.11""},""quantity"":7},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""18.57""},""quantity"":5},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""198.21""},""quantity"":5},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""59.67""},""quantity"":2}]",Phone,2015-11-09T01:49:04.661Z,London
5bd761deae323e45a93ce14c,false,23,ezmebi@idi.sc,F,4,"[{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""15.65""},""quantity"":2},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""953.18""},""quantity"":4},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""125.76""},""quantity"":3}]",In store,2017-12-09T07:05:09.527Z,Denver
5bd761deae323e45a93ce14d,false,65,tokmah@faj.nc,M,2,"[{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""19""},""quantity"":4},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""29.07""},""quantity"":9},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""42.24""},""quantity"":3}]",In store,2017-08-11T03:05:07.740Z,London
5bd761deae323e45a93ce14e,false,34,dekef@hofhiho.sm,M,5,"[{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""31""},""quantity"":4},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""24.62""},""quantity"":4}]",Phone,2014-10-25T16:47:41.957Z,Seattle
5bd761deae323e45a93ce14f,false,56,lehipwo@ahma.io,F,3,"[{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""61.59""},""quantity"":3},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""30.89""},""quantity"":3},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""33.45""},""quantity"":1}]",In store,2013-08-12T11:15:16.997Z,New York
5bd761deae323e45a93ce150,false,46,fe@daikbal.mc,M,3,"[{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""172.78""},""quantity"":2},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""21.38""},""quantity"":5},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""16.43""},""quantity"":7}]",In store,2017-12-12T09:51:10.973Z,Austin
5bd761deae323e45a93ce151,false,40,hupug@emu.ml,M,4,"[{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""172.89""},""quantity"":2},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""46.57""},""quantity"":2}]",Phone,2014-07-03T21:27:57.091Z,Denver
5bd761deae323e45a93ce152,false,20,tejebtac@hu.th,F,2,"[{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""575.15""},""quantity"":5},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""62.12""},""quantity"":1}]",In store,2016-12-06T09:35:32.817Z,New York
5bd761deae323e45a93ce153,false,39,kemul@cebveski.cv,M,4,"[{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""8.64""},""quantity"":4},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""9.25""},""quantity"":9},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""25.48""},""quantity"":4},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""27.7""},""quantity"":6},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""41.17""},""quantity"":1},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""27.64""},""quantity"":9}]",Online,2017-09-20T01:30:28.612Z,Seattle
5bd761deae323e45a93ce154,false,70,pairu@fujek.ci,F,1,"[{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""12.82""},""quantity"":5},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""27""},""quantity"":3},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""9.22""},""quantity"":6},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""11.29""},""quantity"":1}]",Online,2017-12-16T10:43:09.789Z,Denver
5bd761deae323e45a93ce155,false,75,paujzi@fihuglu.sa,F,5,"[{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""31.04""},""quantity"":2},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""64.13""},""quantity"":5},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""15.55""},""quantity"":9},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""10.28""},""quantity"":3},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""1277.17""},""quantity"":5},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""10.29""},""quantity"":6},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""7.36""},""quantity"":4}]",In store,2014-04-11T17:29:45.851Z,San Diego
5bd761deae323e45a93ce156,false,54,dedfo@navu.com,F,5,"[{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""20.91""},""quantity"":2},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""8.26""},""quantity"":2},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""70.37""},""quantity"":1},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""23.93""},""quantity"":2}]",Phone,2013-05-07T19:37:38.942Z,London
5bd761deae323e45a93ce157,false,70,zalag@gojihal.mv,M,5,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""13.43""},""quantity"":7},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""22.79""},""quantity"":6},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""43.65""},""quantity"":1},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""8.38""},""quantity"":5},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""34.11""},""quantity"":2},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""29.62""},""quantity"":3},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""28.02""},""quantity"":7}]",In store,2013-06-23T01:04:36.098Z,Seattle
5bd761deae323e45a93ce158,false,26,ce@veguvwe.gw,M,5,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""29.18""},""quantity"":5},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""16.24""},""quantity"":5},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""1057.61""},""quantity"":3},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""26.22""},""quantity"":4},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""99.7""},""quantity"":2},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""26.03""},""quantity"":1}]",In store,2015-06-17T10:32:36.184Z,Denver
5bd761deae323e45a93ce159,false,20,dibtoin@useeca.lb,F,5,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""23.04""},""quantity"":5}]",Online,2014-11-23T20:54:57.061Z,Seattle
5bd761deae323e45a93ce15a,false,63,ro@seltig.eg,M,5,"[{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""25.2""},""quantity"":3},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""29.19""},""quantity"":5},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""726.82""},""quantity"":2},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""12.65""},""quantity"":1},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""19.5""},""quantity"":6},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""101.28""},""quantity"":3}]",In store,2016-04-28T13:17:23.815Z,Austin
5bd761deae323e45a93ce15b,true,61,ikenak@ke.iq,M,5,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""26.46""},""quantity"":1},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""29.65""},""quantity"":6},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""28.32""},""quantity"":2},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""7.39""},""quantity"":2},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""115.42""},""quantity"":2},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""10.2""},""quantity"":3},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""1458.88""},""quantity"":3},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""20.02""},""quantity"":4},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""6.92""},""quantity"":10},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""9.12""},""quantity"":5}]",In store,2014-04-08T23:09:51.197Z,Seattle
5bd761deae323e45a93ce15c,false,34,wiha@fe.gr,F,4,"[{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""1589.62""},""quantity"":1},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""34.52""},""quantity"":3},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""46.94""},""quantity"":4},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""37.86""},""quantity"":1},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""37.29""},""quantity"":10}]",In store,2014-05-24T13:50:01.661Z,Austin
5bd761deae323e45a93ce15d,false,45,egi@hukdujmuj.om,F,5,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""24.9""},""quantity"":7},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""20.49""},""quantity"":4},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""38.42""},""quantity"":6},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""758.91""},""quantity"":2},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""10.25""},""quantity"":10}]",Online,2013-05-20T14:52:21.515Z,London
5bd761deae323e45a93ce15e,false,34,lerzu@hew.cd,M,2,"[{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""8.74""},""quantity"":6},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""16.29""},""quantity"":3},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""29.07""},""quantity"":5},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""153.38""},""quantity"":2}]",Online,2016-05-26T15:31:20.472Z,Denver
5bd761deae323e45a93ce15f,false,36,cihudej@ra.gg,F,2,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""13.63""},""quantity"":7},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""42.4""},""quantity"":4},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""14.09""},""quantity"":7},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""17.05""},""quantity"":4},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""587.62""},""quantity"":4},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""73.3""},""quantity"":4},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""37.34""},""quantity"":3}]",Phone,2015-09-08T01:09:56.776Z,Seattle
5bd761deae323e45a93ce160,false,53,riuze@bubopcos.bf,F,5,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""19.09""},""quantity"":2},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""27.72""},""quantity"":8},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""21.45""},""quantity"":4},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""10.49""},""quantity"":1},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""59.49""},""quantity"":3}]",In store,2016-06-10T15:03:33.881Z,Denver
5bd761deae323e45a93ce161,true,25,rus@tof.tn,M,5,"[{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""60.86""},""quantity"":5},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""9.14""},""quantity"":1},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""1521.3""},""quantity"":2},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""24.53""},""quantity"":1},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""13.26""},""quantity"":1},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""46.8""},""quantity"":2},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""192.36""},""quantity"":1},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""20.42""},""quantity"":3},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""8.2""},""quantity"":3},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""19.9""},""quantity"":7}]",In store,2015-11-25T00:53:53.249Z,Seattle
5bd761deae323e45a93ce162,false,40,ehzina@giw.bg,M,1,"[{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""29.01""},""quantity"":1}]",In store,2013-12-03T22:20:35.089Z,London
5bd761deae323e45a93ce163,false,25,orenuted@okwizel.no,M,2,"[{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""45.04""},""quantity"":2},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""1166.84""},""quantity"":1},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""59.66""},""quantity"":4},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""6.9""},""quantity"":7},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""18.99""},""quantity"":5},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""28.77""},""quantity"":6},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""24.84""},""quantity"":9},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""116.05""},""quantity"":1},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""23.4""},""quantity"":2}]",Phone,2016-11-04T20:54:10.670Z,San Diego
5bd761deae323e45a93ce164,false,46,puvaw@voz.co,F,4,"[{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""35.45""},""quantity"":3},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""117.02""},""quantity"":1},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""21.98""},""quantity"":2},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""15.82""},""quantity"":9},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""22.16""},""quantity"":3},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""25.98""},""quantity"":4},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""17.01""},""quantity"":1},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""25.43""},""quantity"":3},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""967.16""},""quantity"":2}]",In store,2013-06-12T18:55:19.284Z,London
5bd761deae323e45a93ce165,false,46,pek@sovoden.kp,F,5,"[{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""19.56""},""quantity"":2},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""23.12""},""quantity"":8},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""28.74""},""quantity"":4},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""19.49""},""quantity"":4},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""15.56""},""quantity"":4},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""37.01""},""quantity"":3},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""20.66""},""quantity"":3},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""29.41""},""quantity"":2}]",In store,2015-06-12T14:21:41.086Z,Seattle
5bd761deae323e45a93ce166,false,75,kiagi@rudhito.su,M,4,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""25.7""},""quantity"":2},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""35.08""},""quantity"":4}]",Online,2014-07-10T06:15:52.585Z,London
5bd761deae323e45a93ce167,true,35,pimel@nob.lu,M,5,"[{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""161.78""},""quantity"":2},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""36.6""},""quantity"":3},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""45.39""},""quantity"":2},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""13.84""},""quantity"":4},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""6.65""},""quantity"":7},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""36.22""},""quantity"":1},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""12.54""},""quantity"":1},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""8.52""},""quantity"":6},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""28.21""},""quantity"":4}]",In store,2016-07-05T23:12:08.914Z,Austin
5bd761deae323e45a93ce168,false,41,haah@cohlauv.io,M,5,"[{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""12.53""},""quantity"":4}]",In store,2015-11-20T15:05:47.988Z,Denver
5bd761deae323e45a93ce169,false,42,ujazufsab@hozih.gd,M,5,"[{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""26.22""},""quantity"":3},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""39.08""},""quantity"":3},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""14.48""},""quantity"":8},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""6.02""},""quantity"":10},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""81.39""},""quantity"":1},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""19.29""},""quantity"":3},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""11.81""},""quantity"":7}]",Online,2016-04-29T06:40:10.331Z,Denver
5bd761deae323e45a93ce16a,false,20,mefvubwin@iwiva.ke,F,3,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""29.66""},""quantity"":10},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""14.64""},""quantity"":3},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""42.77""},""quantity"":5},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""19.72""},""quantity"":3}]",Online,2015-02-08T22:53:40.709Z,Seattle
5bd761deae323e45a93ce16b,false,67,relupfak@utli.uk,M,4,"[{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""17.92""},""quantity"":10},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""7.26""},""quantity"":1},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""26.79""},""quantity"":8},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""16.43""},""quantity"":2},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""41.43""},""quantity"":5},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""699.31""},""quantity"":1},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""199.75""},""quantity"":4},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""17.09""},""quantity"":9}]",In store,2013-07-10T08:51:33.038Z,Seattle
5bd761deae323e45a93ce16c,false,29,nabfav@bedtebhe.uy,F,3,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""12.78""},""quantity"":1},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""12.64""},""quantity"":2},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""11.7""},""quantity"":1},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""28.49""},""quantity"":2}]",Online,2013-08-25T04:34:15.261Z,Denver
5bd761deae323e45a93ce16d,false,53,bulve@icucegmi.ck,F,5,"[{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""14.38""},""quantity"":8},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""24.53""},""quantity"":1},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""46.35""},""quantity"":1}]",Online,2017-05-22T05:06:33.311Z,Seattle
5bd761deae323e45a93ce16e,false,60,jer@zimrurol.bd,M,3,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""18.14""},""quantity"":6},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""125.52""},""quantity"":3}]",In store,2013-07-12T05:11:47.934Z,Austin
5bd761deae323e45a93ce16f,false,38,dattucrir@pad.cy,F,5,"[{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""10.98""},""quantity"":9},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""38.6""},""quantity"":7}]",Online,2015-10-15T20:10:05.414Z,Seattle
